,,,MDSCSI Sales TC/AC,,,,Voice Sales TC/AC,,,,Web Sales TC/AC,,,,GcashMiniProgram Sales TC/AC,,,,Mobile Apps Sales TC/AC,,,,CTC Sales TC/AC,,,,fbchatbot Sales TC/AC,
Store Code,Store Name,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,
003,GREENHILLS,,1567640.08,3574,438.62,,1093814.54,2320,471.47,,327890.69,846,387.58,,0,0,0,,142508.85,400,356.27,,3426.00,8,428.25,,0,0,0,,
005,DAU,,364690.41,938,388.8,,72213.14,135,534.91,,181026.41,501,361.33,,0,0,0,,111450.86,302,369.04,,0,0,0,,0,0,0,,
007,UN AVENUE,,944452.47,1713,551.34,,746948.62,1183,631.40,,138600.98,373,371.58,,0,0,0,,57183.87,152,376.21,,1719.00,5,343.80,,0,0,0,,
008,QUEZON AVE,,1039174.47,2604,399.07,,770673.11,1809,426.02,,181423.65,527,344.26,,0,0,0,,87077.71,268,324.92,,0,0,0,,0,0,0,,
009,GREENBELT,,1408130.77,3149,447.17,,903195.13,1797,502.61,,380051.43,987,385.06,,0,0,0,,123415.21,362,340.93,,1469.00,3,489.67,,0,0,0,,
010,ROXAS BOULEVARD BACLARAN,,770989.45,1653,466.42,,509651.45,1022,498.68,,185752.57,440,422.16,,0,0,0,,75585.43,191,395.74,,0,0,0,,0,0,0,,
013,AURORA BLVD.,,659995.95,1775,371.83,,389550.66,964,404.10,,181727.44,539,337.16,,0,0,0,,88191.85,269,327.85,,526.00,3,175.33,,0,0,0,,
014,ALABANG,,1765758.42,3977,443.99,,1158634.59,2435,475.83,,449400.98,1120,401.25,,0,0,0,,157560.85,421,374.25,,162.00,1,162.00,,0,0,0,,
018,MCS,,2226349.56,5136,433.48,,1337301.95,2574,519.54,,612674.02,1749,350.30,,0,0,0,,272247.59,801,339.88,,4126.00,12,343.83,,0,0,0,,
025,LA SALLE TAFT,,2977812.14,8766,339.7,,1415424.12,3702,382.34,,1130679.72,3713,304.52,,0,0,0,,430437.30,1349,319.08,,1271.00,2,635.50,,0,0,0,,
026,COMMONWEALTH,,1430124.88,3180,449.72,,963873.85,2029,475.05,,326485.44,783,416.97,,0,0,0,,139765.59,368,379.80,,0,0,0,,0,0,0,,
028,LAS PINAS,,2136722,5768,370.44,,1259834.64,3178,396.42,,563442.23,1649,341.69,,0,0,0,,311121.13,936,332.39,,2324.00,5,464.80,,0,0,0,,
029,KATIPUNAN,,1654779.16,4294,385.37,,990036.80,2276,434.99,,505179.49,1558,324.25,,0,0,0,,158608.87,457,347.07,,954.00,3,318.00,,0,0,0,,
030,SAN FERNANDO DOLORES,,443984.05,1004,442.22,,248702.48,484,513.85,,115282.28,316,364.82,,0,0,0,,79999.29,204,392.15,,0,0,0,,0,0,0,,
032,E.RODRIGUEZ,,2138203.44,5123,417.37,,1449990.16,3226,449.47,,487605.99,1368,356.44,,0,0,0,,197045.29,523,376.76,,3562.00,6,593.67,,0,0,0,,
034,GOVERNOR FORBES,,1566470.99,4558,343.68,,728762.97,1923,378.97,,572511.15,1831,312.68,,0,0,0,,265196.87,804,329.85,,0,0,0,,0,0,0,,
035,TARLAC ROMULO,,756018.23,1684,448.94,,432813.50,859,503.86,,179071.45,438,408.84,,0,0,0,,143794.28,386,372.52,,339.00,1,339.00,,0,0,0,,
037,MARCOS HIGHWAY,,924727.97,2414,383.07,,619008.79,1548,399.88,,166187.01,455,365.25,,0,0,0,,138000.17,405,340.74,,1532.00,6,255.33,,0,0,0,,
038,BACOLOD LACSON,,464248.97,1125,412.67,,278419.12,588,473.50,,100397.28,285,352.27,,0,0,0,,85432.57,252,339.02,,0,0,0,,0,0,0,,
039,BINAN,,801660.54,1876,427.32,,239805.90,426,562.92,,349963.51,911,384.15,,0,0,0,,211574.13,538,393.26,,317.00,1,317.00,,0,0,0,,
040,RETIRO,,1638785.64,4112,398.54,,1123006.55,2643,424.90,,331106.18,931,355.65,,0,0,0,,183602.91,534,343.83,,1070.00,4,267.50,,0,0,0,,
044,CDO LIMKETKAI,,357705.45,764,468.2,,161573.73,294,549.57,,134769.43,342,394.06,,0,0,0,,61362.29,128,479.39,,0,0,0,,0,0,0,,
048,CEBU JONES,,1439966.05,4079,353.02,,495466.12,1097,451.66,,611652.79,1888,323.97,,0,0,0,,332646.14,1093,304.34,,201.00,1,201.00,,0,0,0,,
050,DAVAO BAJADA,,1216737.2,3581,339.78,,432406.48,1071,403.74,,411982.29,1336,308.37,,0,0,0,,369847.43,1165,317.47,,2501.00,9,277.89,,0,0,0,,
060,MARKET SQUARE DAGUPAN,,213611.15,358,596.68,,201079.86,317,634.32,,9991.29,30,333.04,,0,0,0,,2540.00,11,230.91,,0,0,0,,0,0,0,,
061,ANTIPOLO,,1784499.1,4316,413.46,,1140442.88,2566,444.44,,390282.94,1043,374.19,,0,0,0,,250657.28,700,358.08,,3116.00,7,445.14,,0,0,0,,
063,ANONAS,,1375463.13,3824,359.69,,787513.91,2015,390.83,,412886.92,1278,323.07,,0,0,0,,172346.30,524,328.91,,2716.00,7,388.00,,0,0,0,,
068,SAN FERNANDO 2,,98735.72,227,434.96,,49122.14,89,551.93,,38612.58,109,354.24,,0,0,0,,11001.00,29,379.34,,0,0,0,,0,0,0,,
072,PHILCOA,,973373.53,2600,374.37,,548857.98,1297,423.18,,311614.11,960,324.60,,0,0,0,,112304.44,341,329.34,,597.00,2,298.50,,0,0,0,,
075,CABANATUAN,,156293.44,460,339.77,,10116.72,22,459.85,,78479.72,246,319.02,,0,0,0,,67373.00,191,352.74,,324.00,1,324.00,,0,0,0,,
077,BALIUAG,,11874,22,539.73,,5047.00,9,560.78,,6315.00,12,526.25,,0,0,0,,512.00,1,512.00,,0,0,0,,0,0,0,,
087,CAVITE FELIPE,,473073.99,1158,408.53,,318366.91,752,423.36,,71957.36,195,369.01,,0,0,0,,82749.72,211,392.18,,0,0,0,,0,0,0,,
092,SAN PEDRO,,1595625.67,3930,406.01,,988543.69,2269,435.67,,380636.11,1026,370.99,,0,0,0,,225358.87,632,356.58,,1087.00,3,362.33,,0,0,0,,
094,TARLAC HI-WAY,,510516.33,1137,449,,339527.34,693,489.94,,106434.28,262,406.24,,0,0,0,,64554.71,182,354.70,,0,0,0,,0,0,0,,
101,SUMULONG,,1526561.25,4033,378.52,,1020357.58,2519,405.06,,310186.55,961,322.77,,0,0,0,,194768.12,550,354.12,,1249.00,3,416.33,,0,0,0,,
106,CDO DIVISORIA,,292324.45,663,440.91,,168328.88,286,588.56,,78430.57,238,329.54,,0,0,0,,45565.00,139,327.81,,0,0,0,,0,0,0,,
116,METROLANE,,1166708,3309,352.59,,687904.39,1855,370.84,,307569.03,902,340.99,,0,0,0,,170955.58,551,310.26,,279.00,1,279.00,,0,0,0,,
117,VALENZUELA SOUTH,,3227926.69,7561,426.92,,1923577.90,3937,488.59,,875878.06,2468,354.89,,0,0,0,,427320.73,1152,370.94,,1150.00,4,287.50,,0,0,0,,
119,MINDANAO AVENUE,,2464482.49,6543,376.66,,1462189.59,3632,402.59,,636106.64,1845,344.77,,0,0,0,,365662.55,1064,343.67,,523.71,2,261.86,,0,0,0,,
128,GUADALUPE MALL,,1377259.99,3553,387.63,,690876.29,1506,458.75,,480048.70,1421,337.82,,0,0,0,,204143.00,620,329.26,,2192.00,6,365.33,,0,0,0,,
129,BOCAUE,,325792.37,752,433.23,,131065.14,262,500.25,,118433.23,298,397.43,,0,0,0,,76294.00,192,397.36,,0,0,0,,0,0,0,,
131,C & B MARIKINA,,1629704.07,4249,383.55,,1088339.83,2737,397.64,,333109.51,920,362.08,,0,0,0,,208254.73,592,351.78,,0,0,0,,0,0,0,,
136,SAN MATEO,,505859.72,1224,413.28,,309295.45,710,435.63,,131684.56,343,383.92,,0,0,0,,64879.71,171,379.41,,0,0,0,,0,0,0,,
