,,,Day 1,,Day 2,,Day 3,,Day 4,,Day 5,,Day 6,,Day 7,,Day 8,,Day 9,,Day 10,,Day 11,,Day 12,,Day 13,,Day 14,,Day 15,,Day 16,,Day 17,,Day 18,,Day 19,,Day 20,,Day 21,,Day 22,,Day 23,,Day 24,,Day 25,,Day 26,,Day 27,,Day 28,,Day 29,,Day 30,,Day 31,,,,MDSCSI Sales,
Store Code,Store Name,,TC, Gross Sales, Net Sales,,TC, Gross Sales, Net Sales,,TC, Gross Sales, Net Sales,,TC, Gross Sales, Net Sales,,TC, Gross Sales, Net Sales,,TC, Gross Sales, Net Sales,,
028,LAS PINAS,,70,30798.99,25883.92,,92,41200.42,34790.18,,79,40542.96,34606.96,,74,31223.45,26121.19,,102,44439.42,38116.10,,81,33412.10,28024.12,,89,41903.08,35276.82,,126,59507.28,50273.16,,140,66280.65,55874.94,,111,50157.30,42049.05,,103,48246.25,41244.46,,106,43831.89,36729.75,,101,42642.25,36259.62,,106,46590.41,39025.84,,137,69126.63,58175.90,,123,57349.80,48600.81,,91,47123.74,40243.96,,97,40435.17,33649.97,,95,37552.09,32060.47,,106,42086.32,34875.04,,94,41900.33,35718.78,,111,52982.39,45231.22,,108,51583.59,44422.35,,115,50283.63,42183.07,,84,33732.04,28364.22,,73,31723.93,27112.52,,111,46639.68,38781.61,,120,51737.62,43560.69,,115,59788.34,50726.78,,108,51815.01,44261.56,,79,38421.44,33264.27,,
029,KATIPUNAN,,16,7476.00,6018.75,,31,15056.28,12993.73,,33,17299.43,14441.93,,40,15495.43,12798.22,,22,8240.43,6793.74,,30,14521.44,12210.71,,36,15393.15,13064.30,,36,24162.56,20851.79,,39,21044.29,17838.43,,32,13155.15,10833.94,,28,10612.29,8712.52,,25,10278.71,8419.64,,26,13963.00,11820.53,,37,14927.44,12636.61,,32,13816.29,11416.07,,54,29179.99,24490.88,,40,18209.95,15243.74,,19,8070.57,6643.75,,33,14210.43,11706.94,,38,20160.93,16905.34,,33,16349.28,13648.22,,32,11537.29,9709.84,,32,18090.43,15149.12,,39,17230.64,15137.71,,21,10289.86,8608.95,,29,11107.29,9350.00,,28,14216.44,12099.12,,29,11852.72,9953.57,,39,15871.19,13080.15,,47,27889.57,23903.56,,37,17366.18,14652.68,,
030,SAN FERNANDO DOLORES,,13,7557.00,6178.56,,33,17848.28,14620.56,,30,14527.87,12035.74,,23,10842.43,8923.20,,30,14609.71,11910.70,,29,14479.57,11916.09,,23,13589.86,11189.12,,24,10296.43,8179.47,,24,12703.29,10381.24,,23,11790.75,9645.54,,25,12640.00,10191.95,,20,10222.23,8399.09,,14,7329.00,6041.79,,25,13615.80,11208.00,,23,11166.86,9041.96,,24,13453.00,11370.51,,21,10506.86,8615.17,,25,10974.28,8866.96,,23,14821.29,12307.17,,24,10152.57,8115.87,,21,9467.00,7621.44,,26,13235.86,10861.61,,31,14887.18,12067.83,,12,4879.57,3877.68,,19,8525.86,6835.72,,18,10533.00,8616.95,,18,8650.00,7123.23,,15,7237.15,5856.25,,14,7116.85,5946.42,,24,12938.93,10552.70,,30,14903.94,12195.54,,
032,E.RODRIGUEZ,,0,0,0,,24,11943.00,9822.34,,28,13489.85,11246.78,,27,10690.13,9103.56,,30,15593.01,13449.09,,22,10832.75,9137.49,,30,18312.56,15580.34,,24,12450.85,10692.86,,26,11931.70,10332.13,,21,12024.47,10337.48,,26,11797.44,9885.72,,28,8405.42,7009.82,,20,7761.99,6442.83,,22,11116.43,9393.75,,29,13483.43,11340.17,,25,11025.14,9223.21,,26,10265.71,8837.51,,28,14611.29,12391.97,,36,14724.14,12172.32,,38,12654.99,10170.53,,36,15834.29,13280.37,,46,21353.53,18566.04,,39,22355.46,18880.37,,37,18252.64,15331.25,,39,15931.86,13035.71,,39,15303.29,12596.41,,33,14829.73,12477.67,,34,15409.58,12641.94,,45,18721.27,15889.26,,32,18980.56,15999.97,,41,20528.15,17092.87,,
034,GOVERNOR FORBES,,61,27121.00,22921.11,,93,40842.71,33717.15,,92,39501.91,33232.21,,103,41699.29,33626.60,,75,29175.77,24321.21,,83,35146.53,29740.75,,94,38415.92,31711.61,,90,35494.02,29258.18,,105,44687.28,36712.38,,85,40087.85,33789.53,,80,30839.09,25688.40,,75,30571.09,25958.92,,73,29073.55,24660.29,,89,39678.99,32494.32,,113,53246.60,44395.47,,97,41798.44,34582.16,,81,35028.28,29053.97,,88,29732.51,24274.68,,62,24435.57,20449.99,,87,34101.71,28179.13,,104,49927.73,41840.18,,87,36772.70,30851.47,,75,29302.69,23872.84,,80,32093.79,26290.74,,69,27140.93,22165.16,,67,24814.32,20142.69,,89,32810.14,27024.98,,77,30271.56,25213.32,,92,33147.65,27599.09,,87,41565.59,34930.41,,89,38550.99,32640.11,,
035,TARLAC ROMULO,,29,16577.14,13639.87,,35,19394.29,16113.37,,34,16137.58,13104.45,,44,26283.14,21846.21,,43,19747.00,15960.72,,35,16190.00,13076.24,,26,12181.29,9784.83,,28,13382.01,11033.94,,33,15838.01,12995.54,,36,15701.14,12819.66,,29,13864.57,11254.46,,27,12961.71,10429.47,,33,17512.14,14389.30,,41,16633.57,13175.00,,34,18079.75,14781.24,,31,11715.87,9596.46,,35,16926.85,13850.79,,21,7032.72,5526.80,,26,10317.86,8138.19,,36,16271.14,13007.14,,28,13477.15,10919.65,,18,7628.57,6042.83,,30,13647.43,10966.05,,19,7973.71,6336.61,,25,14553.57,12037.48,,31,12442.28,9884.82,,30,14071.47,11531.25,,32,14901.57,12013.39,,37,16672.23,13566.04,,40,20203.56,16600.71,,25,12091.57,9757.13,,
037,MARCOS HIGHWAY,,51,22618.35,18623.22,,69,42498.70,36483.73,,69,29521.87,24727.68,,63,23064.29,18830.86,,60,24331.14,19958.63,,54,19218.72,15872.34,,46,18055.91,15230.37,,54,21934.14,18252.66,,66,26823.00,22158.05,,45,20881.50,17826.08,,49,20232.28,17102.70,,45,16242.29,13552.70,,43,16097.46,13458.91,,45,17121.41,14540.19,,59,24819.15,20779.44,,61,29340.45,24935.53,,55,23175.43,19229.47,,44,20351.13,17333.90,,30,11443.85,9741.92,,43,17608.60,15014.23,,35,14468.58,12409.81,,54,27932.72,23179.46,,58,28304.05,23734.83,,47,21067.27,17863.75,,42,16350.92,13750.89,,40,14655.86,12209.85,,25,10538.56,9129.48,,52,27247.76,23074.11,,58,23934.57,19868.57,,67,33249.77,28364.27,,57,25453.85,21271.40,,
038,BACOLOD LACSON,,11,3297.00,2462.50,,6,2722.85,2292.85,,18,7458.00,5871.43,,8,2942.00,2276.80,,18,5712.00,4485.73,,9,3020.00,2302.67,,19,7514.57,6040.00,,16,6445.43,5157.15,,18,7616.86,6087.50,,9,3528.72,3032.15,,9,2547.43,1927.68,,12,5555.99,4648.22,,6,2465.00,1938.39,,10,3489.00,2677.70,,12,4271.29,3354.09,,14,5434.57,4332.15,,14,5927.00,5058.05,,10,3939.29,3179.47,,7,4307.86,3635.70,,10,3734.00,2896.43,,13,4998.43,4125.00,,7,3773.00,3062.49,,14,6698.00,5367.84,,10,3837.00,2988.38,,11,6354.29,5300.89,,14,6894.71,5647.32,,9,3360.00,2606.25,,7,3931.57,3251.79,,7,2440.57,2054.45,,5,2224.00,1766.97,,11,3728.71,2908.93,,
039,BINAN,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,
040,RETIRO,,22,9950.13,8422.30,,28,14983.03,12964.31,,52,25269.07,21441.04,,52,24386.63,20762.34,,44,17573.29,14800.81,,37,14085.18,11626.75,,33,13456.56,11193.74,,50,25909.00,22283.04,,34,17824.84,15592.84,,44,20774.42,18105.37,,33,10484.75,8613.29,,29,12152.71,10446.42,,27,11356.14,9632.15,,34,14455.23,11984.80,,22,12091.00,10306.25,,42,18474.72,15493.76,,42,25252.07,22175.92,,23,9096.99,7787.52,,23,9344.99,7712.51,,37,20140.74,17282.12,,44,18240.28,15903.56,,28,11383.99,9681.80,,38,19463.74,17060.54,,34,17065.99,14571.41,,36,15882.28,13421.43,,36,13214.86,11171.43,,33,11853.42,9918.76,,33,14201.14,11977.67,,48,21758.66,18246.28,,52,26072.41,22256.23,,39,18906.46,16396.44,,
044,CDO LIMKETKAI,,3,783.00,567.86,,11,5893.00,4780.36,,5,3373.00,2792.86,,3,1226.00,963.40,,3,734.00,524.10,,4,2231.00,1816.96,,3,1408.00,1125.90,,7,2867.00,2253.56,,7,2730.00,2131.24,,9,5241.00,4285.71,,4,1348.00,1028.57,,5,2143.00,1694.65,,6,2897.00,2324.12,,2,609.00,456.25,,4,2371.00,1941.96,,5,2990.00,2450.88,,7,3303.00,2642.85,,2,3926.00,3417.86,,3,989.00,751.79,,3,1060.00,815.18,,5,2544.00,2065.00,,5,2303.00,1837.49,,7,2836.57,2284.82,,6,2525.00,1991.97,,4,1312.00,996.43,,6,2120.00,1630.36,,5,1758.00,1350.89,,2,410.00,278.57,,6,2331.00,1818.75,,3,1834.00,1506.25,,7,2768.00,2165.17,,
048,CEBU JONES,,11,4996.57,4128.57,,10,3508.86,2785.72,,7,2220.86,1741.96,,11,4269.00,3330.36,,8,3390.00,2676.79,,14,6659.43,5498.20,,11,3943.00,3076.80,,14,6637.00,5441.97,,18,9948.86,8155.16,,16,5790.00,4771.25,,16,7166.00,5698.23,,9,3012.00,2295.54,,15,4319.29,3282.13,,6,2205.00,1706.24,,13,4091.29,3198.22,,8,3199.57,2543.76,,9,3523.00,2751.78,,11,4219.00,3285.73,,10,4853.57,3970.54,,10,4099.00,3222.31,,6,2018.00,1539.29,,15,6144.71,4932.14,,17,8344.00,6718.57,,15,5984.00,4879.47,,10,4764.86,3858.93,,13,4248.00,3224.12,,9,2445.14,1818.76,,11,5176.00,4140.18,,14,7169.00,5788.38,,7,4365.00,3591.07,,16,8303.43,6892.86,,
050,DAVAO BAJADA,,11,5294.43,4326.79,,5,2567.00,2073.20,,15,5535.00,4285.70,,16,8351.00,6756.24,,11,3333.71,2552.67,,10,4072.00,3198.22,,16,7271.00,5791.98,,15,5742.29,4647.30,,9,2499.86,1871.40,,12,4024.00,3067.86,,9,4767.00,3971.43,,4,1601.00,1279.11,,11,3979.00,3071.41,,11,3663.00,2789.29,,8,4310.86,3532.13,,10,6749.00,5588.37,,10,2456.00,1755.36,,8,4846.00,3976.78,,10,3706.00,2871.43,,13,3899.00,2912.49,,10,5121.86,4166.95,,14,4651.86,3574.10,,9,3730.14,2987.50,,5,1994.85,1658.04,,19,10984.00,8975.91,,8,2946.57,2326.77,,15,5154.00,3945.54,,10,3694.00,2907.15,,12,4574.29,3650.02,,10,3854.86,3035.72,,13,6846.71,5576.78,,
060,MARKET SQUARE DAGUPAN,,9,4266.00,3458.93,,10,4361.00,3456.26,,8,3670.00,2926.79,,15,8007.00,6578.15,,11,5424.00,4361.63,,21,8231.00,6430.35,,9,4216.00,3386.81,,15,6964.00,5561.61,,16,6557.00,5154.45,,12,4928.00,3874.98,,20,9831.00,7902.68,,13,6641.14,5425.90,,13,9263.00,7701.77,,17,6625.14,5315.62,,11,4675.00,3732.13,,13,3629.00,2671.45,,15,5420.00,4183.04,,16,8561.00,6943.74,,9,4587.00,3701.78,,8,3544.00,2814.28,,12,5119.00,4045.53,,18,9148.00,7448.14,,13,8625.14,7188.40,,10,3831.00,2983.04,,9,3519.00,2748.22,,15,6599.00,5235.70,,14,6679.00,5350.89,,13,5484.00,4327.68,,15,7578.00,6109.81,,13,5664.00,4554.47,,14,5328.00,4183.92,,
061,ANTIPOLO,,122,63780.75,52425.04,,134,63858.45,52087.50,,137,60147.95,48821.26,,107,53234.15,43939.31,,107,46074.56,37222.24,,116,55428.28,45105.19,,120,47779.64,38670.47,,127,56451.85,46131.96,,124,57481.08,46781.26,,121,61514.62,51098.20,,91,38119.75,31010.69,,90,40977.44,33211.16,,94,43656.02,35791.94,,112,50778.65,41819.51,,121,53130.29,42897.03,,149,72833.09,61085.62,,123,58204.55,48221.43,,99,48147.66,39651.75,,96,43481.56,35227.66,,114,62365.76,51615.33,,114,55562.29,45808.89,,121,59101.27,49182.07,,114,56508.23,46811.63,,144,70673.26,58538.39,,88,37439.60,30573.37,,92,43268.73,35529.51,,101,40983.56,33553.58,,106,47717.50,39484.80,,117,54612.07,44554.47,,148,67765.93,55667.04,,116,49364.56,40869.69,,
063,ANONAS,,58,20540.00,16745.52,,65,27136.72,22737.52,,69,32373.88,27506.23,,65,23347.12,19488.39,,54,22938.69,19416.90,,58,25135.18,21172.34,,66,30528.55,25719.64,,70,29936.18,25564.31,,72,32281.48,27241.01,,63,25852.11,21808.74,,64,23375.63,19647.32,,62,25376.13,21415.19,,55,22350.95,19018.80,,76,33253.76,27982.95,,72,26202.71,22123.23,,60,26185.76,22231.26,,55,23655.99,19820.51,,48,15746.71,12995.54,,57,23438.87,19444.64,,52,18206.99,15526.84,,53,18866.28,16208.04,,45,18944.01,15993.75,,60,26066.50,22736.58,,54,23069.72,19717.85,,47,22964.84,20061.62,,49,22728.96,19129.28,,50,22671.80,19096.41,,52,22225.13,18837.48,,49,18295.99,15472.32,,68,27354.72,23093.56,,61,22488.47,18882.79,,
072,PHILCOA,,19,8973.86,7519.65,,18,9276.00,7692.84,,19,7535.28,5994.63,,22,11476.15,9637.52,,24,11607.33,9555.36,,17,7774.86,6233.02,,19,6881.14,5697.34,,16,4932.85,4005.36,,16,7590.15,6416.97,,16,7334.84,6196.42,,14,5752.86,4558.93,,13,4599.14,3840.17,,21,10729.26,9028.56,,14,4853.51,3957.16,,19,8141.13,6733.04,,15,7282.99,6431.25,,12,4790.58,4155.36,,11,5870.14,5050.00,,18,7509.30,6381.26,,27,11643.43,9583.03,,21,9430.43,7941.79,,18,8164.00,6733.03,,22,10259.28,8650.90,,11,5549.85,4933.91,,19,6796.86,5268.75,,24,12039.22,10153.55,,18,6171.22,5102.97,,14,6300.14,5118.76,,23,8016.28,6631.25,,16,7975.43,6809.81,,14,5166.00,4267.85,,
075,CABANATUAN,,21,11463.29,9385.71,,21,9018.00,7133.03,,27,12315.00,9814.29,,22,11769.71,9598.22,,26,11664.78,9365.17,,16,6778.43,5390.19,,29,17247.28,14232.16,,34,16465.71,13287.50,,28,14611.00,12086.59,,19,9231.00,7410.70,,26,9786.57,7755.76,,16,6941.86,5591.99,,21,7457.29,5785.70,,25,12498.00,10065.19,,23,11524.00,9379.48,,18,8432.00,6853.58,,27,12080.86,9654.46,,27,11993.29,9578.57,,23,9684.00,7640.15,,22,8164.00,6326.79,,20,8875.58,7163.41,,18,7398.44,5959.81,,33,15783.00,12648.20,,19,8080.71,6435.73,,18,9960.71,8148.91,,22,9031.14,7205.35,,15,6482.00,5131.26,,20,7131.57,5518.76,,17,7622.00,6061.62,,23,11198.04,9080.33,,18,8160.43,6531.26,,
077,BALIUAG,,43,19630.42,16026.76,,62,31351.73,25598.22,,74,31539.00,25040.16,,74,37499.29,30890.21,,67,30160.71,24130.35,,65,31115.56,25219.65,,62,31791.86,26297.26,,77,40281.58,33003.39,,55,24894.00,20041.99,,76,34780.63,28030.28,,58,25689.56,20774.11,,61,27240.99,22126.79,,49,21108.86,16852.69,,50,24568.36,20150.70,,69,33955.15,27611.63,,62,34113.28,28063.39,,75,40561.86,33207.15,,53,23372.28,18898.79,,46,20853.57,16764.86,,62,26443.71,21276.79,,61,25149.14,20154.45,,55,28894.71,23710.75,,55,23238.28,18570.54,,54,26279.86,21352.49,,47,20201.14,16240.14,,52,24602.51,20158.48,,51,23547.00,18792.83,,52,23049.43,18703.71,,63,28601.57,23369.62,,60,30157.28,24470.53,,62,27925.28,22550.89,,
081,WALTERMART DASMARINAS,,0,0,0,,34,16064.99,13070.55,,47,23209.79,18818.74,,29,12560.57,10009.85,,35,13644.71,10733.92,,27,11464.00,9140.17,,34,18096.43,14888.39,,36,12833.15,9989.29,,34,13558.86,10998.18,,35,17000.57,13879.47,,32,13473.21,10696.44,,31,12626.35,10022.31,,35,14261.29,11328.58,,29,13415.58,10987.52,,26,13409.72,11035.73,,37,16295.57,13168.78,,38,15639.74,12572.34,,28,12753.42,10287.49,,21,10015.71,8086.44,,31,12529.00,10041.08,,28,12882.57,10314.28,,37,18865.57,15475.01,,30,13188.72,10754.39,,32,15444.85,12523.25,,28,12060.42,9670.53,,23,9166.72,7310.72,,19,8742.43,7108.92,,35,19593.99,16270.51,,44,16906.29,13376.81,,34,14387.86,11579.47,,25,10990.00,8718.78,,
087,CAVITE FELIPE,,97,44995.15,36600.90,,164,82840.09,68378.26,,177,78262.56,63316.09,,148,67977.24,55553.68,,126,50836.77,40823.18,,134,54526.01,44246.87,,121,53899.48,43991.08,,166,72330.08,58651.81,,150,67659.59,55640.01,,144,64999.56,53568.74,,117,52147.19,42825.48,,110,50976.35,41323.08,,98,41537.50,33786.53,,110,45972.44,37384.76,,137,60253.13,49061.67,,132,58475.39,48036.81,,144,65355.15,53973.40,,110,45515.14,36858.91,,114,48191.14,38969.80,,141,59659.28,48269.39,,124,52790.22,42430.37,,117,51326.47,41591.73,,158,76747.52,63028.54,,137,63585.66,51971.46,,119,52294.43,42662.51,,130,53771.34,43730.31,,129,56731.28,46146.67,,124,48247.43,38447.70,,137,60269.42,49025.35,,117,55543.13,45491.91,,156,77151.91,63527.65,,
092,SAN PEDRO,,104,50228.28,41442.71,,177,85096.64,70466.09,,186,84030.55,69271.19,,140,60440.06,49347.31,,137,61015.56,50732.77,,137,62950.78,51751.79,,159,66120.40,54108.88,,160,72804.42,59138.34,,176,81865.90,67162.07,,172,77875.27,64130.31,,149,66554.23,55493.54,,153,65932.55,53941.54,,140,59101.47,48729.40,,156,68883.50,56357.13,,165,72770.45,60625.85,,167,78648.31,65217.73,,187,79285.71,64711.33,,146,63927.35,52739.81,,126,53423.98,43779.47,,145,63754.21,52122.31,,165,74877.73,61298.10,,152,66275.50,54729.48,,138,66186.88,54813.40,,159,76838.24,64172.30,,117,44615.56,36506.13,,137,65560.43,54223.51,,150,66363.41,54189.30,,124,51832.15,42522.37,,156,74731.40,62119.53,,171,80184.00,65754.33,,175,80233.69,66654.88,,
