,,,MDSCSI Sales TC/AC,,,,Voice Sales TC/AC,,,,Web Sales TC/AC,,,,GcashMiniProgram Sales TC/AC,,,,Mobile Apps Sales TC/AC,,,,CTC Sales TC/AC,,,,fbchatbot Sales TC/AC,
,,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,Gross Actual,GC,Gross AC,,
,,,460410.89,971,474.16,,19214.18,56,343.11,,81299.29,185,439.46,,0,0,0,,358341.85,725,494.26,,0,0,0,,1555.57,5,311.11,,
,,,688583.58,1586,434.16,,240946.97,467,515.95,,94904.20,241,393.79,,0,0,0,,351843.70,876,401.65,,0,0,0,,888.71,2,444.36,,
,,,140169.14,344,407.47,,37687.56,100,376.88,,20428.57,47,434.65,,0,0,0,,82053.01,197,416.51,,0,0,0,,0,0,0,,
,,,515104.72,1129,456.25,,168811.84,374,451.37,,76510.61,165,463.70,,0,0,0,,269782.27,590,457.26,,0,0,0,,0,0,0,,
,,,70863.57,152,466.21,,9176.00,8,1147.00,,16422.00,32,513.19,,0,0,0,,44527.57,110,404.80,,0,0,0,,738.00,2,369.00,,
,,,151013.44,360,419.48,,27625.43,48,575.53,,36484.00,95,384.04,,0,0,0,,86904.01,217,400.48,,0,0,0,,0,0,0,,
,,,142220.29,339,419.53,,30216.57,61,495.35,,28791.00,62,464.37,,0,0,0,,82921.72,215,385.68,,0,0,0,,291.00,1,291.00,,
,,,186974.42,407,459.4,,19480.14,32,608.75,,27330.00,65,420.46,,0,0,0,,139600.28,308,453.25,,0,0,0,,564.00,2,282.00,,
,,,1660443.1,3565,465.76,,365573.33,733,498.74,,268957.40,636,422.89,,0,0,0,,1020833.80,2182,467.84,,0,0,0,,5078.57,14,362.76,,
,,,753539.83,1829,412,,191544.61,481,398.22,,129600.93,308,420.78,,0,0,0,,430904.29,1036,415.93,,0,0,0,,1490.00,4,372.50,,
,,,240423.51,550,437.13,,76477.88,158,484.04,,40814.08,105,388.71,,0,0,0,,123131.55,287,429.03,,0,0,0,,0,0,0,,
,,,318849.69,694,459.44,,2251.57,4,562.89,,47718.29,127,375.73,,0,0,0,,267065.83,561,476.05,,0,0,0,,1814.00,2,907.00,,
,,,872598.6,1852,471.17,,35858.86,62,578.37,,171486.36,383,447.75,,0,0,0,,662562.38,1398,473.94,,0,0,0,,2691.00,9,299.00,,
,,,425082.08,954,445.58,,29298.37,54,542.56,,88257.43,195,452.60,,0,0,0,,307526.28,705,436.21,,0,0,0,,0,0,0,,
,,,1814868.05,4088,443.95,,216085.43,446,484.50,,206758.11,480,430.75,,0,0,0,,1386940.51,3153,439.88,,0,0,0,,5084.00,9,564.89,,
,,,2122408.61,4726,449.09,,373516.87,781,478.25,,352263.03,801,439.78,,0,0,0,,1394117.71,3135,444.69,,0,0,0,,2511.00,9,279.00,,
,,,526339.16,1082,486.45,,51003.56,69,739.18,,58664.57,140,419.03,,0,0,0,,414200.03,865,478.84,,0,0,0,,2471.00,8,308.88,,
,,,864229.03,2129,405.93,,258210.94,596,433.24,,128539.17,334,384.85,,0,0,0,,475804.92,1194,398.50,,0,0,0,,1674.00,5,334.80,,
,,,259452.87,537,483.15,,12012.86,17,706.64,,50630.86,101,501.30,,0,0,0,,196809.15,419,469.71,,0,0,0,,0,0,0,,
,,,525450.76,1152,456.12,,180227.82,387,465.70,,89115.84,187,476.56,,0,0,0,,256107.10,578,443.09,,0,0,0,,0,0,0,,
,,,1374553.5,2756,498.75,,375967.98,696,540.18,,208421.24,450,463.16,,0,0,0,,788124.13,1604,491.35,,0,0,0,,2040.15,6,340.03,,
,,,284402.02,594,478.79,,82130.31,167,491.80,,47332.12,112,422.61,,0,0,0,,154939.59,315,491.87,,0,0,0,,0,0,0,,
,,,1005898.83,2012,499.95,,51570.58,85,606.71,,205175.75,403,509.12,,0,0,0,,745439.93,1513,492.69,,0,0,0,,3712.57,11,337.51,,
,,,989132.9,2442,405.05,,185150.39,397,466.37,,189911.31,512,370.92,,0,0,0,,612262.63,1527,400.96,,0,0,0,,1808.57,6,301.43,,
,,,948809.77,2033,466.7,,27576.72,56,492.44,,134157.92,310,432.77,,0,0,0,,781812.13,1656,472.11,,0,0,0,,5263.00,11,478.45,,
,,,985365.2,2228,442.26,,275786.37,604,456.60,,153234.57,360,425.65,,0,0,0,,555584.26,1262,440.24,,0,0,0,,760.00,2,380.00,,
,,,466206.21,976,477.67,,27399.01,49,559.16,,78926.46,168,469.80,,0,0,0,,359571.74,758,474.37,,0,0,0,,309.00,1,309.00,,
,,,290358.22,615,472.13,,82202.25,160,513.76,,61373.64,126,487.09,,0,0,0,,146366.33,327,447.60,,0,0,0,,416.00,2,208.00,,
,,,1100903.69,2468,446.07,,175193.10,337,519.86,,205434.23,470,437.09,,0,0,0,,717872.36,1654,434.02,,0,0,0,,2404.00,7,343.43,,
,,,1578246.46,3304,477.68,,142503.70,256,556.66,,298850.00,657,454.87,,0,0,0,,1130301.76,2379,475.12,,0,0,0,,6591.00,12,549.25,,
,,,758562.54,1733,437.72,,296892.93,593,500.66,,136794.37,318,430.17,,0,0,0,,323407.24,820,394.40,,0,0,0,,1468.00,2,734.00,,
,,,813058.42,1618,502.51,,14639.00,21,697.10,,94143.86,203,463.76,,0,0,0,,700635.56,1384,506.24,,0,0,0,,3640.00,10,364.00,,
,,,1549133.04,3358,461.33,,256571.51,488,525.76,,224022.22,489,458.12,,0,0,0,,1064143.59,2367,449.57,,0,0,0,,4395.72,14,313.98,,
,,,357459.71,726,492.37,,3709.00,8,463.63,,52476.00,101,519.56,,0,0,0,,299088.71,614,487.12,,0,0,0,,2186.00,3,728.67,,
,,,222006.42,482,460.59,,5926.29,7,846.61,,27768.72,57,487.17,,0,0,0,,186137.41,414,449.61,,0,0,0,,2174.00,4,543.50,,
,,,1526752.78,3460,441.26,,381394.91,782,487.72,,220124.84,540,407.64,,0,0,0,,921430.03,2126,433.41,,0,0,0,,3803.00,12,316.92,,
,,,593423.59,1334,444.85,,121928.22,275,443.38,,103855.57,243,427.39,,0,0,0,,367639.80,816,450.54,,0,0,0,,0,0,0,,
,,,1092723.15,2577,424.03,,193509.18,428,452.12,,207644.06,493,421.18,,0,0,0,,687194.05,1646,417.49,,0,0,0,,4375.86,10,437.59,,
,,,365144.41,782,466.94,,124204.38,235,528.53,,62874.42,138,455.61,,0,0,0,,173213.18,407,425.59,,0,0,0,,4852.43,2,2426.22,,
,,,33966.28,86,394.96,,2762.57,7,394.65,,4968.00,15,331.20,,0,0,0,,25838.71,63,410.14,,0,0,0,,397.00,1,397.00,,
,,,1312750.59,2943,446.06,,325422.88,694,468.91,,185293.30,429,431.92,,0,0,0,,799394.41,1812,441.17,,0,0,0,,2640.00,8,330.00,,
,,,1018937.42,1818,560.47,,230104.27,312,737.51,,139326.15,269,517.94,,0,0,0,,642773.00,1222,526.00,,0,0,0,,6734.00,15,448.93,,
,,,1398676.89,3131,446.72,,145644.40,308,472.87,,254593.92,579,439.71,,0,0,0,,994918.57,2234,445.35,,0,0,0,,3520.00,10,352.00,,
,,,622541.63,1186,524.91,,34744.86,56,620.44,,97626.30,186,524.87,,0,0,0,,489791.47,943,519.40,,0,0,0,,379.00,1,379.00,,
,,,117507.24,262,448.5,,37785.37,82,460.80,,18663.29,45,414.74,,0,0,0,,61058.58,135,452.29,,0,0,0,,0,0,0,,
,,,564060.02,1320,427.32,,144240.01,300,480.80,,85843.34,208,412.71,,0,0,0,,332785.67,809,411.35,,0,0,0,,1191.00,3,397.00,,
,,,533750.24,1023,521.75,,41391.37,48,862.32,,97527.65,187,521.54,,0,0,0,,391138.22,778,502.75,,0,0,0,,3693.00,10,369.30,,
,,,2048144.21,4647,440.75,,555482.24,1115,498.19,,329329.21,796,413.73,,0,0,0,,1159023.19,2721,425.95,,0,0,0,,4309.57,15,287.30,,
,,,884446.19,2021,437.63,,233346.97,488,478.17,,144044.00,340,423.66,,0,0,0,,505336.75,1189,425.01,,0,0,0,,1718.47,4,429.62,,
,,,709189.92,1520,466.57,,5905.14,10,590.51,,130306.36,290,449.33,,0,0,0,,571289.42,1215,470.20,,0,0,0,,1689.00,5,337.80,,
,,,859124.68,2049,419.29,,240215.86,546,439.96,,150296.18,395,380.50,,0,0,0,,468612.64,1108,422.94,,0,0,0,,0,0,0,,
,,,573806.16,1413,406.09,,149908.38,353,424.67,,100680.02,249,404.34,,0,0,0,,321306.76,806,398.64,,0,0,0,,1911.00,5,382.20,,
,,,92458.45,215,430.04,,16722.17,35,477.78,,16401.86,34,482.41,,0,0,0,,59334.42,146,406.40,,0,0,0,,0,0,0,,
,,,1658765.07,3572,464.38,,118723.97,224,530.02,,303375.51,626,484.63,,0,0,0,,1232337.59,2712,454.40,,0,0,0,,4328.00,10,432.80,,
,,,888574.53,1783,498.36,,255555.87,447,571.71,,175939.13,373,471.69,,0,0,0,,454945.53,958,474.89,,0,0,0,,2134.00,5,426.80,,
,,,626705,1424,440.1,,145272.21,262,554.47,,108938.01,270,403.47,,0,0,0,,369283.78,885,417.27,,0,0,0,,3211.00,7,458.71,,
,,,1949554.4,3845,507.04,,120300.02,160,751.88,,365745.55,744,491.59,,0,0,0,,1459012.83,2931,497.79,,0,0,0,,4496.00,10,449.60,,
,,,126568.34,274,461.93,,31409.41,74,424.45,,23940.72,54,443.35,,0,0,0,,71218.21,146,487.80,,0,0,0,,0,0,0,,
,,,799721.54,1650,484.68,,271586.25,554,490.23,,140107.20,294,476.56,,0,0,0,,379563.09,779,487.24,,0,0,0,,8465.00,23,368.04,,
,,,335343.49,683,490.99,,118062.06,211,559.54,,63609.98,130,489.31,,0,0,0,,153492.45,341,450.12,,0,0,0,,179.00,1,179.00,,
,,,398370.16,835,477.09,,6528.43,13,502.19,,56665.00,120,472.21,,0,0,0,,328660.73,688,477.70,,0,0,0,,6516.00,14,465.43,,
,,,967289.26,2298,420.93,,164684.56,397,414.82,,164240.32,396,414.75,,0,0,0,,634434.38,1492,425.22,,0,0,0,,3930.00,13,302.31,,
,,,966402.67,2217,435.91,,229164.40,556,412.17,,153109.96,372,411.59,,0,0,0,,583763.31,1287,453.58,,0,0,0,,365.00,2,182.50,,
,,,651146.08,1371,474.94,,138077.68,246,561.29,,104022.43,214,486.09,,0,0,0,,408718.97,910,449.14,,0,0,0,,327.00,1,327.00,,
,,,673335.01,1438,468.24,,135505.05,227,596.94,,171880.42,365,470.91,,0,0,0,,365359.54,844,432.89,,0,0,0,,590.00,2,295.00,,
,,,714952.24,1641,435.68,,120999.98,277,436.82,,134224.26,322,416.85,,0,0,0,,456364.43,1033,441.79,,0,0,0,,3363.57,9,373.73,,
,,,979543.96,2408,406.79,,236195.56,537,439.84,,159135.71,410,388.14,,0,0,0,,579481.69,1448,400.19,,0,0,0,,4731.00,13,363.92,,
,,,370137.02,806,459.23,,148633.59,280,530.83,,57547.01,142,405.26,,0,0,0,,163956.42,384,426.97,,0,0,0,,0,0,0,,
,,,709033.81,1402,505.73,,7739.43,15,515.96,,158302.06,306,517.33,,0,0,0,,540705.32,1077,502.05,,0,0,0,,2287.00,4,571.75,,
,,,2161934.04,4320,500.45,,156924.89,262,598.95,,492825.96,985,500.33,,0,0,0,,1507233.19,3061,492.40,,0,0,0,,4950.00,12,412.50,,
,,,1306452.05,2721,480.14,,119881.85,192,624.38,,319492.63,638,500.77,,0,0,0,,864503.57,1882,459.35,,0,0,0,,2574.00,9,286.00,,
,,,329163.9,680,484.06,,76376.46,203,376.24,,72079.70,148,487.03,,0,0,0,,180707.74,329,549.26,,0,0,0,,0,0,0,,
,,,825283.1,1655,498.66,,61516.14,104,591.50,,117278.50,247,474.81,,0,0,0,,644079.46,1301,495.06,,0,0,0,,2409.00,3,803.00,,
,,,774011.39,1625,476.31,,246084.34,449,548.07,,123180.39,281,438.36,,0,0,0,,404281.66,893,452.72,,0,0,0,,465.00,2,232.50,,
,,,991398.03,2227,445.17,,228677.22,490,466.69,,152887.19,346,441.87,,0,0,0,,607871.19,1386,438.58,,0,0,0,,1962.43,5,392.49,,
,,,180609.72,373,484.21,,1196.86,3,398.95,,39274.15,81,484.87,,0,0,0,,139900.71,288,485.77,,0,0,0,,238.00,1,238.00,,
,,,108790.85,221,492.27,,3135.00,4,783.75,,15952.00,30,531.73,,0,0,0,,89703.85,187,479.70,,0,0,0,,0,0,0,,
,,,465235.2,1079,431.17,,119249.68,264,451.70,,89468.25,228,392.40,,0,0,0,,254181.27,584,435.24,,0,0,0,,2336.00,3,778.67,,
,,,181163,433,418.39,,0,0,0,,22026.00,56,393.32,,0,0,0,,157942.00,375,421.18,,0,0,0,,1195.00,2,597.50,,
,,,225547.71,460,490.32,,0,0,0,,28847.00,64,450.73,,0,0,0,,196700.71,396,496.72,,0,0,0,,0,0,0,,
,,,187851.61,453,414.68,,6706.00,2,3353.00,,26622.14,73,364.69,,0,0,0,,154237.47,377,409.12,,0,0,0,,286.00,1,286.00,,
,,,444074.02,809,548.92,,211462.87,347,609.40,,51588.00,89,579.64,,0,0,0,,181023.15,373,485.32,,0,0,0,,0,0,0,,
,,,264926.37,604,438.62,,22659.15,55,411.98,,27919.55,76,367.36,,0,0,0,,213486.67,471,453.26,,0,0,0,,861.00,2,430.50,,
,,,314400.14,665,472.78,,37194.99,47,791.38,,59980.58,127,472.29,,0,0,0,,216876.57,490,442.61,,0,0,0,,348.00,1,348.00,,
,,,582064.96,1195,487.08,,145717.03,285,511.29,,107931.27,211,511.52,,0,0,0,,327468.66,697,469.83,,0,0,0,,948.00,2,474.00,,
,,,165395.68,371,445.81,,44616.97,77,579.44,,24674.71,66,373.86,,0,0,0,,96104.00,228,421.51,,0,0,0,,0,0,0,,
,,,644602.01,1465,440,,110183.00,222,496.32,,128329.16,290,442.51,,0,0,0,,405526.85,951,426.42,,0,0,0,,563.00,2,281.50,,
,,,195397,474,412.23,,1143.00,2,571.50,,46419.00,89,521.56,,0,0,0,,147566.00,382,386.30,,0,0,0,,269.00,1,269.00,,
,,,282607.68,676,418.06,,32510.89,66,492.59,,54325.09,136,399.45,,0,0,0,,193646.70,467,414.66,,0,0,0,,2125.00,7,303.57,,
,,,259348.87,514,504.57,,88680.87,146,607.40,,51819.00,123,421.29,,0,0,0,,117240.00,241,486.47,,0,0,0,,1609.00,4,402.25,,
,,,757553.33,1610,470.53,,5541.00,9,615.67,,131994.61,282,468.07,,0,0,0,,618794.72,1315,470.57,,0,0,0,,1223.00,4,305.75,,
,,,267484.14,488,548.12,,828.00,1,828.00,,40725.00,80,509.06,,0,0,0,,221419.14,396,559.14,,0,0,0,,4512.00,11,410.18,,
,,,330044.57,623,529.77,,148202.54,237,625.33,,47682.66,99,481.64,,0,0,0,,134159.37,287,467.45,,0,0,0,,0,0,0,,
,,,6305,17,370.88,,2453.00,6,408.83,,1765.00,4,441.25,,0,0,0,,2087.00,7,298.14,,0,0,0,,0,0,0,,
,,,206266.41,491,420.09,,0,0,0,,15442.00,40,386.05,,0,0,0,,190824.41,451,423.11,,0,0,0,,0,0,0,,
,,,163338.97,295,553.69,,40258.85,62,649.34,,31912.61,48,664.85,,0,0,0,,91167.51,185,492.80,,0,0,0,,0,0,0,,
,,,409247.09,861,475.32,,115166.66,222,518.77,,70780.16,155,456.65,,0,0,0,,222331.27,482,461.27,,0,0,0,,969.00,2,484.50,,
,,,365832.45,795,460.17,,500.00,1,500.00,,41374.86,90,459.72,,0,0,0,,321126.59,700,458.75,,0,0,0,,2831.00,4,707.75,,
,,,37260.29,61,610.82,,11629.15,18,646.06,,3070.00,8,383.75,,0,0,0,,22561.14,35,644.60,,0,0,0,,0,0,0,,
,,,864058.31,1874,461.08,,350552.00,741,473.08,,138211.00,265,521.55,,0,0,0,,369378.17,853,433.03,,0,0,0,,5917.14,15,394.48,,
,,,197658.68,313,631.5,,88969.54,93,956.66,,32921.00,61,539.69,,0,0,0,,75768.14,159,476.53,,0,0,0,,0,0,0,,
,,,935444.01,2219,421.56,,163361.28,370,441.52,,154630.90,378,409.08,,0,0,0,,613275.83,1459,420.34,,0,0,0,,4176.00,12,348.00,,
,,,196339.7,458,428.69,,39845.82,97,410.78,,36744.53,81,453.64,,0,0,0,,119749.35,280,427.68,,0,0,0,,0,0,0,,
,,,294331.77,648,454.22,,30416.65,59,515.54,,45363.13,105,432.03,,0,0,0,,218185.99,483,451.73,,0,0,0,,366.00,1,366.00,,
,,,1145435.93,2386,480.07,,259524.04,437,593.88,,196929.55,446,441.55,,0,0,0,,686148.34,1493,459.58,,0,0,0,,2834.00,10,283.40,,
,,,450871.01,1005,448.63,,98082.50,156,628.73,,83622.49,196,426.65,,0,0,0,,268230.02,650,412.66,,0,0,0,,936.00,3,312.00,,
,,,261616,512,510.97,,10937.28,18,607.63,,47410.00,93,509.78,,0,0,0,,203268.72,401,506.90,,0,0,0,,0,0,0,,
,,,614372.44,1254,489.93,,154064.75,256,601.82,,122741.22,265,463.17,,0,0,0,,336988.47,731,461.00,,0,0,0,,578.00,2,289.00,,
,,,183370.31,307,597.3,,82892.45,113,733.56,,24881.43,54,460.77,,0,0,0,,75318.43,139,541.86,,0,0,0,,278.00,1,278.00,,
,,,726118.84,1611,450.73,,132459.31,251,527.73,,133107.36,302,440.75,,0,0,0,,459053.17,1053,435.95,,0,0,0,,1499.00,5,299.80,,
,,,1000971.71,2267,441.54,,123361.37,257,480.01,,177484.20,403,440.41,,0,0,0,,696775.14,1597,436.30,,0,0,0,,3351.00,10,335.10,,
,,,1109622.53,2274,487.96,,55744.21,82,679.81,,146005.56,306,477.14,,0,0,0,,903598.92,1862,485.28,,0,0,0,,4273.84,24,178.08,,
,,,121113.57,274,442.02,,321.00,1,321.00,,17337.00,40,433.43,,0,0,0,,103276.57,232,445.16,,0,0,0,,179.00,1,179.00,,
,,,140626.05,333,422.3,,30674.54,77,398.37,,25202.57,68,370.63,,0,0,0,,84748.94,188,450.79,,0,0,0,,0,0,0,,
,,,197182.85,440,448.14,,40694.29,71,573.16,,29313.43,74,396.13,,0,0,0,,125849.13,294,428.06,,0,0,0,,1326.00,1,1326.00,,
,,,252697.7,550,459.45,,41001.57,63,650.82,,38383.57,92,417.21,,0,0,0,,172612.56,393,439.22,,0,0,0,,700.00,2,350.00,,
,,,542060.48,1248,434.34,,60340.03,155,389.29,,94734.42,190,498.60,,0,0,0,,383604.03,896,428.13,,0,0,0,,3382.00,7,483.14,,
,,,1430038.57,3472,411.88,,326460.94,722,452.16,,232391.10,587,395.90,,0,0,0,,867294.53,2150,403.39,,0,0,0,,3892.00,13,299.38,,
,,,506216.67,1098,461.04,,161846.43,277,584.28,,87030.72,206,422.48,,0,0,0,,256622.52,613,418.63,,0,0,0,,717.00,2,358.50,,
,,,54516.71,116,469.97,,2320.00,3,773.33,,10836.00,27,401.33,,0,0,0,,41360.71,86,480.94,,0,0,0,,0,0,0,,
,,,885730.56,2012,440.22,,247123.31,565,437.39,,150404.62,336,447.63,,0,0,0,,486402.63,1106,439.79,,0,0,0,,1800.00,5,360.00,,
,,,409971.74,916,447.57,,57548.28,97,593.28,,70169.08,169,415.20,,0,0,0,,277562.38,637,435.73,,0,0,0,,4692.00,13,360.92,,
,,,311903.63,682,457.34,,81942.19,157,521.92,,59134.16,116,509.78,,0,0,0,,170419.28,408,417.69,,0,0,0,,408.00,1,408.00,,
,,,690403.42,1460,472.88,,174066.66,328,530.69,,111717.83,260,429.68,,0,0,0,,404360.93,871,464.25,,0,0,0,,258.00,1,258.00,,
,,,640173.43,1396,458.58,,0,0,0,,80814.85,195,414.44,,0,0,0,,556926.58,1193,466.83,,0,0,0,,2432.00,8,304.00,,
,,,388922.35,881,441.46,,116478.72,262,444.58,,62407.44,148,421.67,,0,0,0,,208939.19,466,448.37,,0,0,0,,1097.00,5,219.40,,
,,,423802.27,1017,416.72,,140248.92,301,465.94,,66318.27,169,392.42,,0,0,0,,216929.08,546,397.31,,0,0,0,,306.00,1,306.00,,
,,,353364.99,721,490.1,,91190.58,171,533.28,,65046.43,139,467.96,,0,0,0,,195807.98,408,479.92,,0,0,0,,1320.00,3,440.00,,
,,,425523.3,972,437.78,,64135.24,141,454.86,,65876.89,148,445.11,,0,0,0,,294062.17,678,433.72,,0,0,0,,1449.00,5,289.80,,
,,,390288.33,838,465.74,,72629.90,143,507.90,,76532.57,166,461.04,,0,0,0,,241125.86,529,455.81,,0,0,0,,0,0,0,,
,,,681411.07,1431,476.18,,44101.35,93,474.21,,137315.60,274,501.15,,0,0,0,,498040.12,1059,470.29,,0,0,0,,1954.00,5,390.80,,
,,,987259.12,2219,444.91,,249143.40,554,449.72,,164243.15,374,439.15,,0,0,0,,571560.57,1284,445.14,,0,0,0,,2312.00,7,330.29,,
,,,709542.75,1640,432.65,,196576.08,434,452.94,,115089.01,269,427.84,,0,0,0,,394853.66,929,425.03,,0,0,0,,3024.00,8,378.00,,
,,,918052.1,2122,432.64,,333581.88,758,440.08,,148647.98,350,424.71,,0,0,0,,432694.24,1005,430.54,,0,0,0,,3128.00,9,347.56,,
,,,237309.21,475,499.6,,26612.51,49,543.11,,35043.85,64,547.56,,0,0,0,,174497.85,360,484.72,,0,0,0,,1155.00,2,577.50,,
,,,164629.79,370,444.95,,20972.66,42,499.35,,29545.00,66,447.65,,0,0,0,,113873.13,261,436.30,,0,0,0,,239.00,1,239.00,,
,,,167404.43,353,474.23,,895.00,3,298.33,,22326.00,51,437.76,,0,0,0,,144183.43,299,482.22,,0,0,0,,0,0,0,,
,,,478372.56,1032,463.54,,10491.15,20,524.56,,74668.29,161,463.78,,0,0,0,,387708.12,832,466.00,,0,0,0,,5505.00,19,289.74,,
,,,301132.68,610,493.66,,59289.72,79,750.50,,52102.46,109,478.00,,0,0,0,,189471.50,421,450.05,,0,0,0,,269.00,1,269.00,,
,,,652664.45,1531,426.3,,161308.37,352,458.26,,96392.56,258,373.61,,0,0,0,,391827.52,913,429.16,,0,0,0,,3136.00,8,392.00,,
,,,771383.73,1839,419.46,,201236.47,509,395.36,,119275.71,305,391.07,,0,0,0,,449456.55,1020,440.64,,0,0,0,,1415.00,5,283.00,,
,,,979732.57,2107,464.99,,236389.17,450,525.31,,168013.13,379,443.31,,0,0,0,,573396.27,1273,450.43,,0,0,0,,1934.00,5,386.80,,
,,,344332.28,617,558.08,,162.57,1,162.57,,71224.42,123,579.06,,0,0,0,,269179.29,480,560.79,,0,0,0,,3766.00,13,289.69,,
,,,280734.47,617,455,,8985.14,23,390.66,,60091.86,126,476.92,,0,0,0,,203484.47,460,442.36,,0,0,0,,8173.00,8,1021.63,,
,,,110881.14,237,467.85,,9049.00,14,646.36,,24732.28,48,515.26,,0,0,0,,77099.86,175,440.57,,0,0,0,,0,0,0,,
,,,1149839.28,2538,453.05,,116692.43,246,474.36,,180400.76,404,446.54,,0,0,0,,850758.09,1881,452.29,,0,0,0,,1988.00,7,284.00,,
,,,412190.94,852,483.79,,28146.71,44,639.70,,76808.60,148,518.98,,0,0,0,,306984.63,659,465.83,,0,0,0,,251.00,1,251.00,,
,,,1532334.29,3421,447.92,,149123.12,286,521.41,,320186.63,716,447.19,,0,0,0,,1059424.54,2409,439.78,,0,0,0,,3600.00,10,360.00,,
,,,342409.5,759,451.13,,74238.04,168,441.89,,51294.70,118,434.70,,0,0,0,,216056.76,470,459.70,,0,0,0,,820.00,3,273.33,,
,,,1192242.87,2477,481.33,,154678.27,274,564.52,,197676.00,396,499.18,,0,0,0,,831587.60,1790,464.57,,0,0,0,,8301.00,17,488.29,,
,,,654023.27,1449,451.36,,109538.81,227,482.55,,128552.32,302,425.67,,0,0,0,,414098.14,915,452.57,,0,0,0,,1834.00,5,366.80,,
,,,401748.61,883,454.98,,147319.03,331,445.07,,62979.72,141,446.66,,0,0,0,,190571.86,409,465.95,,0,0,0,,878.00,2,439.00,,
,,,237647.12,519,457.89,,110624.90,241,459.02,,28287.99,69,409.97,,0,0,0,,98509.23,208,473.60,,0,0,0,,225.00,1,225.00,,
,,,1515003.86,2695,562.15,,204115.43,261,782.05,,256204.44,504,508.34,,0,0,0,,1044719.99,1900,549.85,,0,0,0,,9964.00,30,332.13,,
,,,632682.25,1481,427.2,,101471.29,207,490.20,,117333.28,280,419.05,,0,0,0,,413172.68,991,416.93,,0,0,0,,705.00,3,235.00,,
,,,1591411.38,3399,468.2,,221529.78,453,489.03,,274427.90,592,463.56,,0,0,0,,1092698.27,2348,465.37,,0,0,0,,2755.43,6,459.24,,
,,,1178955.4,2708,435.36,,230852.28,459,502.95,,212184.65,499,425.22,,0,0,0,,732823.47,1742,420.68,,0,0,0,,3095.00,8,386.88,,
,,,844904.78,1882,448.94,,261307.63,579,451.31,,142458.95,328,434.33,,0,0,0,,441138.20,975,452.45,,0,0,0,,0,0,0,,
,,,92450.72,228,405.49,,24651.72,49,503.10,,11555.00,32,361.09,,0,0,0,,56244.00,147,382.61,,0,0,0,,0,0,0,,
